Ole Miss,ULMonroe,60,38,19-57,14-49,33.3,28.6,5-26,3-15,19.2,20.0,17-27,7-18,63.0,38.9,51,40,13,6,35,28,8,11,8,4,8,2,15,18,16,20,0,0,0,0,26,3 
Charlotte,NC Central,73,57,26-57,21-52,45.6,40.4,7-18,5-14,38.9,35.7,14-22,10-22,63.6,45.5,50,32,15,8,30,21,16,8,7,7,6,4,18,19,23,23,0,0,0,0,16,0 
Penn,UMBC,59,45,21-51,16-48,41.2,33.3,6-18,0-11,33.3,0.0,11-18,13-21,61.1,61.9,33,41,6,11,25,28,13,6,9,7,3,2,12,20,22,16,0,0,0,0,15,0 
George Mason,Rhode Island,92,90,37-72,30-71,51.4,42.3,2-14,6-25,14.3,24.0,16-28,24-31,57.1,77.4,49,49,16,17,28,26,18,13,5,7,3,3,17,19,23,27,0,0,0,0,5,10 
Furman,Maroons,75,49,25-64,18-58,39.1,31.0,7-27,4-17,25.9,23.5,18-25,9-11,72.0,81.8,53,37,20,10,32,22,17,10,6,7,9,2,18,19,18,22,0,0,0,0,26,0 
VCU,St. Fran.Pa.,63,57,21-64,20-42,32.8,47.6,7-30,6-13,23.3,46.2,14-20,11-16,70.0,68.8,41,35,20,7,19,26,10,9,14,3,4,1,10,20,18,17,0,0,0,0,12,2 
So. Utah,UC Davis,76,75,17-39,19-44,43.6,43.2,4-13,1-5,30.8,20.0,13-18,23-28,72.2,82.1,26,34,6,13,15,17,9,13,2,5,4,4,22,17,23,15,0,0,0,0,0,11 
Valparaiso,Ga. Southern,90,81,27-50,26-53,54.0,49.1,4-19,6-11,21.1,54.5,32-45,23-32,71.1,71.9,39,28,16,11,21,17,10,11,5,7,1,1,20,20,25,32,0,0,0,0,9,0 
Middle Tenn.,Austin Peay,80,71,27-49,23-59,55.1,39.0,5-13,6-18,38.5,33.3,21-31,19-36,67.7,52.8,35,45,11,22,23,19,17,9,9,8,5,4,20,19,26,27,0,0,0,0,12,3 
Tulsa,Little Rock,65,49,20-52,16-58,38.5,27.6,7-19,3-13,36.8,23.1,18-30,14-19,60.0,73.7,65,29,19,8,37,19,12,6,2,7,9,3,17,8,17,24,0,0,0,0,16,5 
Minnesota,Bucknell,70,58,22-55,16-46,40.0,34.8,3-15,7-16,20.0,43.8,23-35,19-23,65.7,82.6,47,37,15,6,26,27,13,8,7,2,6,1,10,14,21,28,0,0,0,0,12,5 
SF Austin,Centenary,84,43,31-62,13-38,50.0,34.2,3-15,3-12,20.0,25.0,19-27,14-15,70.4,93.3,44,28,20,6,18,19,13,3,17,2,3,4,13,33,18,21,0,0,0,0,50,0 
Kansas St.,Charleston So.,72,67,24-56,21-67,42.9,31.3,2-16,6-21,12.5,28.6,22-33,19-23,66.7,82.6,43,59,13,22,26,26,12,9,6,10,7,1,19,22,19,34,1,1,0,0,8,15 
Iowa,Chicago St.,96,53,30-70,23-54,42.9,42.6,9-27,1-10,33.3,10.0,27-32,6-10,84.4,60.0,45,34,17,7,26,25,22,13,14,3,1,2,10,27,13,22,0,0,0,0,45,0 
Southern U.,Dillard University,67,48,24-51,15-41,47.1,36.6,4-12,3-9,33.3,33.3,15-25,15-26,60.0,57.7,35,32,6,6,26,25,17,8,8,1,4,2,5,16,24,22,0,0,0,0,19,0 
Ga. Tech,Florida A&M,92,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
TCU,FGCU,73,72,27-55,27-44,49.1,61.4,4-18,6-14,22.2,42.9,15-21,12-19,71.4,63.2,26,32,9,8,15,22,17,17,10,8,5,3,16,29,17,21,0,0,0,0,16,0 
Davidson,Guilford College,111,64,37-76,24-54,48.7,44.4,11-36,6-14,30.6,42.9,26-36,10-18,72.2,55.6,55,32,21,6,31,23,23,9,12,4,3,1,9,22,16,29,0,0,0,0,47,6 
Clemson,GardnerWebb,65,44,25-46,14-45,54.3,31.1,7-15,5-16,46.7,31.3,8-12,11-12,66.7,91.7,34,26,6,6,26,17,17,8,9,9,7,0,18,18,14,15,0,0,0,0,25,0 
Oklahoma,Idaho St.,78,74,23-63,28-60,36.5,46.7,8-23,7-24,34.8,29.2,24-33,11-17,72.7,64.7,46,43,18,12,23,25,18,22,8,7,6,0,15,20,20,30,1,0,0,0,10,10 
Northwestern St.,Le Tourneau,87,61,28-64,19-61,43.8,31.1,4-21,4-16,19.0,25.0,27-49,19-30,55.1,63.3,60,45,22,14,36,25,19,6,9,10,11,1,20,19,22,30,0,0,0,0,29,0 
Green Bay,Marauders,94,55,22-51,22-49,43.1,44.9,6-19,7-18,31.6,38.9,12-16,13-16,75.0,81.3,32,33,7,7,22,25,10,11,9,6,3,0,11,15,15,18,0,0,0,0,4,8 
SMU,McMurry,78,49,25-57,16-54,43.9,29.6,13-31,6-28,41.9,21.4,15-26,11-19,57.7,57.9,38,51,12,20,23,26,16,7,10,7,4,1,11,25,21,22,0,0,0,0,29,0 
Auburn,McNeese St.,84,62,33-62,19-53,53.2,35.8,6-18,3-18,33.3,16.7,12-23,21-27,52.2,77.8,41,31,13,10,27,18,16,7,9,11,1,4,13,17,22,17,0,0,0,0,29,0 
Alabama,North Florida,64,44,22-54,13-56,40.7,23.2,5-16,3-21,31.3,14.3,15-17,15-26,88.2,57.7,46,47,15,22,28,19,13,8,4,4,7,1,14,13,23,15,0,0,0,0,23,0 
Nebraska,South Dakota,65,48,23-53,17-55,43.4,30.9,7-14,5-21,50.0,23.8,12-19,9-13,63.2,69.2,48,34,14,10,31,19,9,5,8,9,6,4,18,15,14,15,0,0,0,0,18,2 
Missouri,SE Missouri St.,83,68,27-58,27-57,46.6,47.4,6-16,4-11,37.5,36.4,23-27,10-15,85.2,66.7,37,32,11,9,25,22,11,12,7,4,5,2,10,14,15,24,0,0,0,0,15,0 
North Texas,Cavaliers,81,52,24-52,19-62,46.2,30.6,6-18,6-25,33.3,24.0,19-27,13-19,70.4,68.4,31,50,9,22,21,24,13,8,7,6,3,1,8,16,17,23,0,0,0,0,19,2 
Saint Joseph's,W. Kentucky,72,61,24-49,18-68,49.0,26.5,6-14,4-19,42.9,21.1,18-25,21-27,72.0,77.8,37,48,3,20,32,26,12,8,7,6,9,3,15,12,20,20,1,0,0,0,16,2 
Kansas,Towson,100,54,41-70,18-51,58.6,35.3,10-23,3-9,43.5,33.3,8-12,15-20,66.7,75.0,32,37,12,15,20,20,30,4,15,3,7,3,5,23,20,15,1,1,0,0,46,0 
Okla. St.,TX A&MCC,71,39,26-58,16-49,44.8,32.7,6-21,1-15,28.6,6.7,13-22,6-14,59.1,42.9,42,40,8,9,30,28,11,7,11,4,8,6,6,20,18,23,0,0,0,0,32,0 
Arkansas,SC Upstate,83,63,30-58,25-68,51.7,36.8,3-9,5-19,33.3,26.3,20-27,8-15,74.1,53.3,46,33,13,15,28,17,16,14,10,11,5,3,23,19,18,27,0,0,0,0,26,0 
Georgia,Wofford,62,49,20-59,18-52,33.9,34.6,7-23,3-15,30.4,20.0,15-22,10-16,68.2,62.5,42,44,12,8,28,30,12,11,3,1,4,3,8,13,15,20,0,0,0,0,13,0 
Yale,CCSU,73,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Creighton,NC A&T,97,65,33-68,24-63,48.5,38.1,14-35,6-25,40.0,24.0,17-26,11-17,65.4,64.7,51,36,19,12,31,22,28,14,5,7,5,3,13,13,19,24,0,0,0,0,37,0 
Lipscomb,Fort Valley St.,96,53,35-66,21-56,53.0,37.5,6-17,2-19,35.3,10.5,20-30,9-15,66.7,60.0,45,34,14,11,28,22,19,7,16,11,2,3,22,32,18,27,0,2,0,0,46,2 
Lamar,Arkansas St.,65,62,21-61,21-54,34.4,38.9,5-14,6-13,35.7,46.2,18-25,14-24,72.0,58.3,46,44,18,13,25,25,14,13,13,7,8,5,18,20,22,23,0,1,0,0,8,9 
Murray St.,Harris Stowe State College,76,49,30-62,18-52,48.4,34.6,5-16,2-15,31.3,13.3,11-15,11-18,73.3,61.1,46,32,18,11,25,16,19,11,9,7,3,1,16,17,18,14,1,0,0,0,27,0 
Saint Louis,Tennessee St.,71,37,25-48,14-47,52.1,29.8,8-16,4-13,50.0,30.8,13-18,5-7,72.2,71.4,29,34,8,11,21,17,16,6,9,3,5,3,13,22,14,21,0,0,0,0,36,0 
Texas St.,Tx. Lutheran,101,60,34-69,21-61,49.3,34.4,8-26,3-8,30.8,37.5,25-32,15-29,78.1,51.7,58,32,19,11,35,20,18,11,15,10,6,1,23,24,27,25,0,0,0,0,45,0 
Tulane,Alabama A&M,72,63,24-50,23-55,48.0,41.8,2-8,8-20,25.0,40.0,22-34,9-16,64.7,56.3,39,40,8,10,26,27,12,12,5,6,2,2,13,19,15,29,0,0,0,0,14,0 
Duke,Belmont,77,76,24-56,27-57,42.9,47.4,9-19,6-19,47.4,31.6,20-26,16-22,76.9,72.7,35,37,11,11,23,24,14,15,8,9,1,2,19,18,22,24,0,0,0,0,9,0 
Massachusetts,Elon,85,67,27-61,21-61,44.3,34.4,6-22,9-35,27.3,25.7,25-36,16-21,69.4,76.2,47,45,12,13,29,27,16,14,14,6,5,1,16,25,18,22,0,0,0,0,20,4 
Illinois,Loyola Chi.,67,49,28-59,18-51,47.5,35.3,6-21,4-14,28.6,28.6,5-9,9-14,55.6,64.3,33,38,13,15,19,16,9,11,10,1,13,0,12,22,17,14,0,0,0,0,18,0 
Jax. State,Miles Coll.,87,64,27-49,19-54,55.1,35.2,3-10,8-23,30.0,34.8,30-40,18-27,75.0,66.7,46,27,13,10,31,15,17,9,10,10,8,3,22,19,19,25,0,1,0,0,23,0 
Colo. St.,Montana,64,58,19-49,20-49,38.8,40.8,4-13,5-16,30.8,31.3,22-29,11-16,75.9,68.8,47,29,12,4,31,20,4,12,5,3,2,3,13,10,18,23,0,0,0,0,11,1 
N. Dak. St.,San Fran.,73,65,27-55,25-55,49.1,45.5,5-19,4-15,26.3,26.7,14-21,11-20,66.7,55.0,36,37,5,8,28,28,18,9,10,9,1,0,16,21,21,25,1,1,0,0,11,0 
New Mexico,New Orleans,92,40,33-56,14-55,58.9,25.5,6-16,6-24,37.5,25.0,20-34,6-12,58.8,50.0,56,27,16,10,34,15,26,5,10,6,3,4,14,17,17,28,0,0,0,0,52,0 
West Virginia,Oral Roberts,78,71,30-51,23-57,58.8,40.4,5-15,3-12,33.3,25.0,13-17,22-30,76.5,73.3,25,41,7,21,17,16,19,14,13,11,3,0,21,22,25,18,0,0,0,0,14,0 
Marquette,Mt St Mary's,91,37,36-64,16-55,56.3,29.1,4-19,2-18,21.1,11.1,15-20,3-6,75.0,50.0,39,36,12,16,24,17,26,11,19,4,5,1,10,29,13,18,0,0,0,0,54,0 
DePaul,UTRio Grande Valley,91,72,37-72,25-57,51.4,43.9,12-27,8-23,44.4,34.8,5-7,14-23,71.4,60.9,40,40,14,14,23,23,19,11,10,6,6,1,15,21,24,12,0,0,0,0,19,0 
UTSA,UTEP,73,64,27-54,23-51,50.0,45.1,7-14,7-21,50.0,33.3,12-17,11-20,70.6,55.0,29,39,7,13,19,23,11,19,15,6,4,2,12,21,21,14,0,0,0,0,18,0 
Ohio St.,Wright St.,73,42,21-47,13-41,44.7,31.7,5-14,6-18,35.7,33.3,26-38,10-15,68.4,66.7,35,32,7,2,27,26,14,7,10,1,3,0,14,25,18,27,0,1,0,0,31,0 
Utah St.,BYU,69,62,22-48,22-47,45.8,46.8,5-15,3-14,33.3,21.4,20-29,15-22,69.0,68.2,32,32,11,9,20,20,11,16,6,7,3,4,18,20,21,26,0,0,0,0,7,2 
Air Force,Army,87,71,29-52,23-58,55.8,39.7,3-14,6-29,21.4,20.7,26-36,19-26,72.2,73.1,41,28,8,7,31,19,25,13,15,11,1,0,23,24,25,29,0,0,0,0,16,4 
SC State,Panthers,70,53,28-57,21-54,49.1,38.9,5-23,8-14,21.7,57.1,8-14,5-9,57.1,55.6,44,34,15,10,26,19,17,13,4,3,5,1,11,10,13,14,0,0,0,0,16,3 
Boise St.,Colorado Christian,95,44,39-61,15-43,63.9,34.9,6-18,4-18,33.3,22.2,11-16,10-16,68.8,62.5,35,26,10,8,23,14,14,9,14,5,3,1,14,27,20,21,0,0,0,0,51,0 
Denver,Portland St.,69,61,24-50,22-60,48.0,36.7,8-20,1-8,40.0,12.5,13-15,16-22,86.7,72.7,28,49,5,19,21,23,16,9,5,4,6,5,13,14,19,18,0,0,0,0,11,1 
Texas Tech,Troy,90,85,33-54,29-61,61.1,47.5,10-19,9-24,52.6,37.5,14-24,18-32,58.3,56.3,34,33,7,14,26,17,15,9,3,6,4,3,19,13,25,26,0,0,0,0,11,0 
UC Riverside,Cal Lutheran,72,48,27-57,16-45,47.4,35.6,2-12,7-21,16.7,33.3,16-21,9-12,76.2,75.0,37,32,12,7,24,21,10,9,9,7,6,0,13,20,12,20,0,0,0,0,26,0 
UCSB,Chapman,74,48,29-50,17-42,58.0,40.5,8-15,9-20,53.3,45.0,8-13,5-7,61.5,71.4,30,23,6,4,23,18,20,7,6,1,5,1,7,15,11,16,0,0,0,0,26,0 
Saint Mary's,Fresno Pacif,98,58,35-62,20-59,56.5,33.9,12-33,6-23,36.4,26.1,16-21,12-18,76.2,66.7,43,34,13,13,30,18,25,11,12,4,5,0,9,13,15,18,0,1,0,0,40,0 
Colorado,Ft. Lewis,85,57,31-63,21-56,49.2,37.5,4-9,5-19,44.4,26.3,19-27,10-26,70.4,38.5,50,33,15,9,33,22,15,8,7,4,1,4,17,18,23,22,2,1,0,0,29,0 
UNLV,Grand Canyon,83,66,30-64,23-55,46.9,41.8,8-24,5-14,33.3,35.7,15-30,15-22,50.0,68.2,46,38,15,8,28,27,18,12,9,4,4,2,11,17,13,24,1,0,0,0,17,1 
Fresno St.,Illinois St.,55,47,17-42,15-50,40.5,30.0,5-12,6-18,41.7,33.3,16-21,11-19,76.2,57.9,38,39,8,15,24,20,10,10,12,9,3,3,20,21,16,25,0,0,0,0,9,4 
Missouri St.,Nevada,68,46,27-62,13-50,43.5,26.0,9-27,5-25,33.3,20.0,5-7,15-29,71.4,51.7,47,48,8,13,34,29,16,8,4,3,2,2,9,14,23,17,0,0,0,0,26,2 
Weber St.,Northern New Mexico,109,50,37-61,18-62,60.7,29.0,17-29,4-28,58.6,14.3,18-23,10-17,78.3,58.8,50,27,14,13,36,12,24,5,5,5,4,1,15,16,19,21,0,0,0,0,59,0 
Vanderbilt,Oregon,78,64,27-66,26-53,40.9,49.1,9-28,6-20,32.1,30.0,15-27,6-17,55.6,35.3,44,45,17,11,24,28,16,15,11,4,6,5,8,20,20,24,0,0,0,0,14,0 
Baylor,Texas So.,77,57,26-53,20-53,49.1,37.7,6-18,7-20,33.3,35.0,19-29,10-20,65.5,50.0,49,32,15,9,31,20,16,8,11,10,7,1,17,18,20,30,0,1,0,0,28,4 
Stanford,Cent. Arkansas,91,52,32-59,19-48,54.2,39.6,5-14,1-15,35.7,6.7,22-38,13-28,57.9,46.4,52,24,20,7,29,17,16,5,7,4,2,4,13,18,24,29,0,0,0,0,41,0 
CS Fullerton,Redlands,118,68,41-74,22-66,55.4,33.3,11-27,7-22,40.7,31.8,25-39,17-25,64.1,68.0,66,34,21,10,39,20,21,14,17,9,1,0,23,24,21,24,0,0,0,0,50,0 
San Diego St.,Bryant,75,63,31-58,25-67,53.4,37.3,2-12,10-30,16.7,33.3,11-25,3-4,44.0,75.0,45,38,12,9,33,23,19,15,6,5,3,1,11,10,9,21,0,0,0,0,12,6 
LMU,UCLA,69,58,27-59,24-59,45.8,40.7,10-15,2-15,66.7,13.3,5-7,8-12,71.4,66.7,40,38,7,9,27,26,12,12,6,7,1,6,12,10,12,14,0,0,0,0,13,2 
California,UC Irvine,77,56,28-61,22-56,45.9,39.3,8-17,6-16,47.1,37.5,13-19,6-14,68.4,42.9,49,32,18,9,29,19,21,15,5,5,1,2,14,12,16,15,0,0,0,0,25,0 
Santa Clara,Cal Merced,80,48,30-67,15-59,44.8,25.4,14-36,8-21,38.9,38.1,6-10,10-19,60.0,52.6,57,34,17,10,39,22,17,7,7,10,6,2,19,16,15,10,0,0,0,0,36,0 
Sacramento St.,Menlo College,70,56,22-50,19-43,44.0,44.2,2-14,1-4,14.3,25.0,24-31,17-24,77.4,70.8,36,31,14,9,19,19,10,8,4,4,4,0,9,14,24,26,0,0,0,0,15,3 
USC,CSNorthridge,66,59,20-47,16-64,42.6,25.0,0-15,4-21,0.0,19.0,26-36,23-26,72.2,88.5,52,41,12,14,34,21,10,2,5,9,6,0,20,12,22,30,0,0,0,0,12,2 
Gonzaga,E. Washington,77,69,19-51,23-61,37.3,37.7,3-13,13-29,23.1,44.8,36-51,10-11,70.6,90.9,60,36,22,11,28,18,11,13,7,8,4,5,18,15,11,33,0,1,0,0,12,4 
Louisiana,N. Arizona,83,66,33-53,20-57,62.3,35.1,8-16,7-16,50.0,43.8,9-18,19-28,50.0,67.9,33,44,6,18,24,18,21,10,7,10,11,3,22,24,24,20,0,0,0,0,21,0 
